EventID,reader1,sample,AnnotationID,FishID,Number,mark,distance,pixelDistance,pixelsPerMillimeter,ices_area,reader,IsApproved
81,R06,904,17484,NA,6,1,1.27694352320462,199.20318961992,156,27.8.c,R06 ES,1
81,R06,905,8764,NA,6,1,1.56569111273645,244.247813586886,156,27.8.c,R06 ES,1
81,R06,906,8766,NA,6,1,1.49539122598077,234.776422478981,157,27.8.c,R06 ES,1
81,R06,907,8768,NA,6,1,1.44986591681811,226.179083023625,156,27.8.c,R06 ES,1
81,R06,908,8776,NA,6,1,1.02317411273991,159.615161587425,156,27.8.c,R06 ES,1
81,R06,908,8776,NA,6,2,1.38996178152823,216.834037918404,156,27.8.c,R06 ES,1
81,R06,909,8779,NA,6,1,1.21659624945766,189.789014915394,156,27.8.c,R06 ES,1
81,R06,909,8779,NA,6,2,1.56563869501872,244.23963642292,156,27.8.c,R06 ES,1
81,R06,910,8774,NA,6,1,1.38498365126745,216.057449597722,156,27.8.c,R06 ES,1
81,R06,911,8781,NA,6,1,1.24765785123438,194.634624792563,156,27.8.c,R06 ES,1
81,R06,911,8781,NA,6,1,1.15384615384615,180,156,27.8.c,R06 ES,1
81,R06,911,8781,NA,6,2,1.65060954959954,257.495089737529,156,27.8.c,R06 ES,1
81,R06,911,8781,NA,6,2,1.55769230769231,243,156,27.8.c,R06 ES,1
81,R06,912,10059,NA,6,1,1.55770539089585,243.002040979753,156,27.8.c,R06 ES,1
81,R06,913,8785,NA,6,1,1.28025711364047,204.841138182475,160,27.8.c,R06 ES,1
81,R06,913,8785,NA,6,2,1.66042977178411,265.668763485457,160,27.8.c,R06 ES,1
81,R06,914,8788,NA,6,1,1.56892794681634,247.890615596982,158,27.8.c,R06 ES,1
81,R06,915,8790,NA,6,1,1.59419385923254,251.882629758741,158,27.8.c,R06 ES,1
81,R06,916,8792,NA,6,1,1.10793595613941,172.838009157748,156,27.8.c,R06 ES,1
81,R06,916,8792,NA,6,2,1.57803015131156,246.172703604604,156,27.8.c,R06 ES,1
81,R06,917,8794,NA,6,1,1.42862494115055,224.294115760637,157,27.8.c,R06 ES,1
81,R06,917,8794,NA,6,2,1.94296750436835,305.04589818583,157,27.8.c,R06 ES,1
81,R06,918,9010,NA,6,1,1.21575772918666,190.873963482306,157,27.8.c,R06 ES,1
81,R06,918,9010,NA,6,2,1.62310216605097,254.827040070002,157,27.8.c,R06 ES,1
81,R06,918,9010,NA,6,3,1.71313899815132,268.962822709757,157,27.8.c,R06 ES,1
81,R06,919,10060,NA,6,1,1.23699752269056,194.208611062419,157,27.8.c,R06 ES,1
81,R06,919,10060,NA,6,2,1.68326480848624,264.27257493234,157,27.8.c,R06 ES,1
81,R06,919,10060,NA,6,3,1.91926954680424,301.325318848266,157,27.8.c,R06 ES,1
81,R06,920,8800,NA,6,1,1.18297911436698,184.544741841248,156,27.8.c,R06 ES,1
81,R06,920,8800,NA,6,2,1.58904554567186,247.891105124811,156,27.8.c,R06 ES,1
81,R06,921,8802,NA,6,1,1.30921949863399,205.547461285537,157,27.8.c,R06 ES,1
81,R06,921,8802,NA,6,2,1.81339705380453,284.703337447311,157,27.8.c,R06 ES,1
81,R06,921,8802,NA,6,3,2.04982680767162,321.822808804445,157,27.8.c,R06 ES,1
81,R06,922,8804,NA,6,1,1.50445895894404,239.208974472102,159,27.8.c,R06 ES,1
81,R06,922,8804,NA,6,2,1.9134370986765,304.236498689564,159,27.8.c,R06 ES,1
81,R06,922,8804,NA,6,3,2.20930161846793,351.278957336401,159,27.8.c,R06 ES,1
81,R06,922,8804,NA,6,4,2.31638729338494,368.305579648205,159,27.8.c,R06 ES,1
81,R06,923,8806,NA,6,1,1.31871747022733,207.03864282569,157,27.8.c,R06 ES,1
81,R06,923,8806,NA,6,2,1.8347911128729,288.062204721046,157,27.8.c,R06 ES,1
81,R06,923,8806,NA,6,3,1.96852386584312,309.058246937369,157,27.8.c,R06 ES,1
81,R06,930,10061,NA,6,1,0.958391979310285,151.425932731025,158,27.8.c,R06 ES,1
81,R06,932,8826,NA,6,1,1.28435298536785,200.359065717384,156,27.8.c,R06 ES,1
81,R06,935,10063,NA,6,1,0.953323096560989,150.625049256636,158,27.8.c,R06 ES,1
81,R06,936,10064,NA,6,1,1.10788422030191,175.045706807701,158,27.8.c,R06 ES,1
81,R06,936,10064,NA,6,2,1.47502132685242,233.053369642683,158,27.8.c,R06 ES,1
81,R06,937,8836,NA,6,1,0.906478314014516,143.223573614294,158,27.8.c,R06 ES,1
81,R06,938,8838,NA,6,1,1.01273718916538,160.012475888131,158,27.8.c,R06 ES,1
81,R06,939,10065,NA,6,1,1.07699548058351,168.011294971027,156,27.8.c,R06 ES,1
81,R06,939,10065,NA,6,2,1.57071977713424,245.032285232941,156,27.8.c,R06 ES,1
81,R06,941,10066,NA,6,1,1.1089115735138,175.20802861518,158,27.8.c,R06 ES,1
81,R06,942,8846,NA,6,1,1.23503339322342,192.665209342853,156,27.8.c,R06 ES,1
81,R06,943,8848,NA,6,1,1.28495008141839,203.022112864105,158,27.8.c,R06 ES,1
81,R06,1206,10068,NA,6,1,1.18722466960352,539,454,16,R06 ES,1
81,R06,1208,9017,NA,6,1,1.15442444681151,524.108698852426,454,16,R06 ES,1
81,R06,1209,9019,NA,6,1,1.0644687872064,483.268829391705,454,16,R06 ES,1
81,R06,1210,9021,NA,6,1,1.13648892375626,515.96597138534,454,16,R06 ES,1
81,R06,1211,9023,NA,6,1,1.11832659326611,507.720273342815,454,16,R06 ES,1
81,R06,1212,9025,NA,6,1,1.08428185384101,492.263961643817,454,16,R06 ES,1
81,R06,1213,9027,NA,6,1,1.03626755595065,470.465470401597,454,16,R06 ES,1
81,R06,1214,9029,NA,6,1,1.02037263606028,463.249176771366,454,16,R06 ES,1
81,R06,1178,10069,NA,6,1,1.14623171824668,520.389200083992,454,16,R06 ES,1
81,R06,1179,10070,NA,6,1,1.3534086478448,614.447526121539,454,16,R06 ES,1
81,R06,1180,9035,NA,6,1,0.989045310053783,449.026570764417,454,16,R06 ES,1
81,R06,1183,10071,NA,6,1,1.30018807490352,590.285386006198,454,16,R06 ES,1
81,R06,1184,10072,NA,6,1,1.0810190012449,491.863645566429,455,16,R06 ES,1
81,R06,1185,10073,NA,6,1,1.20497437908487,547.058368104532,454,16,R06 ES,1
81,R06,1186,10074,NA,6,1,1.22413461820766,555.757116666278,454,16,R06 ES,1
81,R06,1187,10075,NA,6,1,1.22489496362087,556.102313483877,454,16,R06 ES,1
81,R06,1188,9049,NA,6,1,1.1992779931393,544.472208885241,454,16,R06 ES,1
81,R06,1189,9051,NA,6,1,1.02307234892454,464.474846411742,454,16,R06 ES,1
81,R06,1190,9053,NA,6,1,0.929987381804507,422.214271339246,454,16,R06 ES,1
81,R06,1191,9055,NA,6,1,1.20349168456937,546.385224794493,454,16,R06 ES,1
81,R06,1192,9057,NA,6,1,1.07765070208865,489.253418748248,454,16,R06 ES,1
81,R06,1193,9059,NA,6,1,1.03202206623757,468.538018071859,454,16,R06 ES,1
81,R06,1194,9061,NA,6,1,1.05804163731977,480.350903343174,454,16,R06 ES,1
81,R06,1195,9063,NA,6,1,1.13043663536273,513.21823245468,454,16,R06 ES,1
81,R06,1196,9065,NA,6,1,1.04740246361143,475.52071847959,454,16,R06 ES,1
81,R06,1197,10076,NA,6,1,1.26873011438745,576.003471931904,454,16,R06 ES,1
81,R06,1198,9070,NA,6,1,0.967689493204794,439.331029914976,454,16,R06 ES,1
81,R06,1198,9070,NA,6,2,1.44962180997872,658.12830173034,454,16,R06 ES,1
81,R06,1199,9072,NA,6,1,1.40550015455032,638.097070165847,454,16,R06 ES,1
81,R06,1200,10710,NA,6,1,0.977858982829576,443.947978204627,454,16,R06 ES,1
81,R06,1201,10078,NA,6,1,1.14620618009965,520.377605765242,454,16,R06 ES,1
81,R06,1202,9077,NA,6,1,1.09149102439913,495.536925077204,454,16,R06 ES,1
81,R06,1203,9079,NA,6,1,1.40847411490097,639.447248165039,454,16,R06 ES,1
81,R06,1204,9081,NA,6,1,1.17685021009119,534.2899953814,454,16,R06 ES,1
81,R06,1205,9083,NA,6,1,1.12771201387769,511.981254300471,454,16,R06 ES,1
81,R06,1226,9106,NA,6,1,1.10720892868998,502.672853625251,454,16,R06 ES,1
81,R06,1226,9106,NA,6,2,1.49318088769704,677.904123014457,454,16,R06 ES,1
81,R06,1227,9108,NA,6,1,0.961170409630056,436.371365972045,454,16,R06 ES,1
81,R06,1227,9108,NA,6,2,1.39324793597633,632.534562933255,454,16,R06 ES,1
81,R06,1228,9110,NA,6,1,1.14648537125997,520.504358552026,454,16,R06 ES,1
81,R06,1228,9110,NA,6,2,1.54253131589772,700.309217417563,454,16,R06 ES,1
81,R06,1229,9112,NA,6,1,0.926307654766044,420.543675263784,454,16,R06 ES,1
81,R06,1229,9112,NA,6,2,1.459155915138,662.456785472653,454,16,R06 ES,1
81,R06,1230,9114,NA,6,1,0.890818078478149,404.431407629079,454,16,R06 ES,1
81,R06,1230,9114,NA,6,2,1.37939786136246,626.246629058555,454,16,R06 ES,1
81,R06,1231,9116,NA,6,1,1.31035047128353,594.899113962723,454,16,R06 ES,1
81,R06,1232,9118,NA,6,1,1.21356001059476,550.956244810022,454,16,R06 ES,1
81,R06,1233,10080,NA,6,1,0.887938433817825,403.124048953292,454,16,R06 ES,1
81,R06,1233,10080,NA,6,2,1.42554582803862,647.197805929532,454,16,R06 ES,1
81,R06,1234,9120,NA,6,1,1.24787459396621,566.535065660659,454,16,R06 ES,1
81,R06,1235,9122,NA,6,1,1.13648910456305,515.966053471625,454,16,R06 ES,1
81,R06,1235,9122,NA,6,2,1.57202228073168,713.698115452185,454,16,R06 ES,1
81,R06,1236,10082,NA,6,1,1.08949561435492,494.631008917132,454,16,R06 ES,1
81,R06,1236,10082,NA,6,2,1.47485013025484,669.581959135698,454,16,R06 ES,1
81,R06,1237,9124,NA,6,1,1.288576349932,585.013662869129,454,16,R06 ES,1
81,R06,1238,9126,NA,6,1,1.05037431237505,476.869937818274,454,16,R06 ES,1
81,R06,1238,9126,NA,6,2,1.34904117370027,612.464692859923,454,16,R06 ES,1
81,R06,1239,9129,NA,6,1,0.962935422667979,437.172681891263,454,16,R06 ES,1
81,R06,1239,9129,NA,6,2,1.39355612745047,632.674481862514,454,16,R06 ES,1
81,R06,1241,9131,NA,6,1,1.04110471222535,472.66153935031,454,16,R06 ES,1
81,R06,1241,9131,NA,6,2,1.53740355986052,697.981216176677,454,16,R06 ES,1
81,R06,1242,9133,NA,6,1,1.37997286462873,626.507680541444,454,16,R06 ES,1
81,R06,1243,9135,NA,6,1,1.12673938020327,511.539678612285,454,16,R06 ES,1
81,R06,1243,9135,NA,6,2,1.62671997327887,738.530867868608,454,16,R06 ES,1
81,R06,1244,9137,NA,6,1,1.12443104456171,510.491694231016,454,16,R06 ES,1
81,R06,1244,9137,NA,6,2,1.62143832796582,736.133000896483,454,16,R06 ES,1
81,R06,1245,9139,NA,6,1,1.22083825320459,554.260566954882,454,16,R06 ES,1
81,R06,1245,9139,NA,6,2,1.6989933583045,771.342984670244,454,16,R06 ES,1
81,R06,1246,9141,NA,6,1,1.25028862630242,567.6310363413,454,16,R06 ES,1
81,R06,1246,9141,NA,6,2,1.66553158438345,756.151339310088,454,16,R06 ES,1
81,R06,1247,9143,NA,6,1,1.29731726325905,588.982037519608,454,16,R06 ES,1
81,R06,1247,9143,NA,6,2,1.62158374890802,736.19902200424,454,16,R06 ES,1
81,R06,1248,9145,NA,6,1,1.24042212035348,563.151642640481,454,16,R06 ES,1
81,R06,1248,9145,NA,6,2,1.7737337186574,805.275108270459,454,16,R06 ES,1
81,R06,1249,9147,NA,6,1,1.3183166148168,599.834059741644,455,16,R06 ES,1
81,R06,1249,9147,NA,6,2,1.7416760377471,792.46259717493,455,16,R06 ES,1
81,R06,1250,9149,NA,6,1,1.49310089263413,677.867805255893,454,16,R06 ES,1
81,R06,1250,9149,NA,6,2,1.82176567464108,827.081616287051,454,16,R06 ES,1
81,R06,1251,9151,NA,6,1,1.36531327263631,619.852225776885,454,16,R06 ES,1
81,R06,1251,9151,NA,6,2,1.77298546505457,804.935401134774,454,16,R06 ES,1
81,R06,1252,9153,NA,6,1,1.21161589949693,550.073618371606,454,16,R06 ES,1
81,R06,1252,9153,NA,6,2,1.72710963260942,784.107773204679,454,16,R06 ES,1
81,R06,1253,9155,NA,6,1,1.41496295520794,642.393181664405,454,16,R06 ES,1
81,R06,1253,9155,NA,6,2,1.79199473328045,813.565608909325,454,16,R06 ES,1
81,R06,1254,9157,NA,6,1,1.40986368125181,640.078111288324,454,16,R06 ES,1
81,R06,1254,9157,NA,6,2,1.85264420621802,841.100469622981,454,16,R06 ES,1
81,R06,1240,10085,NA,6,1,0.971524936158128,441.07232101579,454,16,R06 ES,1
81,R06,1240,10085,NA,6,2,1.4936665634704,678.124619815562,454,16,R06 ES,1
81,R06,1255,9160,NA,6,1,1.12194311459255,509.36217402502,454,16,R06 ES,1
81,R06,1255,9160,NA,6,2,1.63963372914306,744.393713030947,454,16,R06 ES,1
81,R06,1256,10087,NA,6,1,1.04342291556097,374.588826686388,359,16,R06 ES,1
81,R06,1257,10089,NA,6,1,1.12859113188116,401.778442949691,356,16,R06 ES,1
81,R06,1278,8858,NA,6,1,0.989546315975255,362.173951646943,366,27.8.b,R06 ES,1
81,R06,1278,8858,NA,6,2,1.34547200038973,492.442752142641,366,27.8.b,R06 ES,1
81,R06,1279,8860,NA,6,1,1.48970520635615,554.170336764487,372,27.8.b,R06 ES,1
81,R06,1280,8862,NA,6,1,1.20465203902294,448.130558516534,372,27.8.b,R06 ES,1
81,R06,1280,8862,NA,6,2,1.49830327593291,557.368818647043,372,27.8.b,R06 ES,1
81,R06,1281,10090,NA,6,1,0.851463470915884,311.635630355214,366,27.8.b,R06 ES,1
81,R06,1281,10090,NA,6,2,1.39107225306053,509.132444620154,366,27.8.b,R06 ES,1
81,R06,1281,10090,NA,6,3,1.64400521374569,601.705908230923,366,27.8.b,R06 ES,1
81,R06,1282,8866,NA,6,1,1.34140818645149,499.003845359953,372,27.8.b,R06 ES,1
81,R06,1282,8866,NA,6,2,1.65593361351953,616.007304229265,372,27.8.b,R06 ES,1
81,R06,1283,8868,NA,6,1,1.50770385424078,551.819610652127,366,27.8.b,R06 ES,1
81,R06,1284,8870,NA,6,1,1.39623863449107,511.023340223732,366,27.8.b,R06 ES,1
81,R06,1285,8873,NA,6,1,0.888581624609568,330.552364354759,372,27.8.b,R06 ES,1
81,R06,1285,8873,NA,6,2,1.34176681632319,499.137255672225,372,27.8.b,R06 ES,1
81,R06,1286,8875,NA,6,1,1.26074742096656,461.433556073763,366,27.8.b,R06 ES,1
81,R06,1286,8875,NA,6,2,1.75849500897991,643.609173286646,366,27.8.b,R06 ES,1
81,R06,1286,8875,NA,6,3,1.91705367876075,701.641646426436,366,27.8.b,R06 ES,1
81,R06,1287,8877,NA,6,1,1.54904739669717,566.951347191164,366,27.8.b,R06 ES,1
81,R06,1288,8879,NA,6,1,1.16453828720514,419.23378339385,360,27.8.b,R06 ES,1
81,R06,1288,8879,NA,6,2,1.4758465757656,531.304767275614,360,27.8.b,R06 ES,1
81,R06,1289,8881,NA,6,1,1.12415691888535,418.18637382535,372,27.8.b,R06 ES,1
81,R06,1289,8881,NA,6,2,1.42566385365003,530.346953557812,372,27.8.b,R06 ES,1
81,R06,1290,8883,NA,6,1,1.4060780544462,523.061036253985,372,27.8.b,R06 ES,1
81,R06,1291,8885,NA,6,1,1.29946938609676,475.605795311413,366,27.8.b,R06 ES,1
81,R06,1291,8885,NA,6,2,1.7015629169062,622.772027587669,366,27.8.b,R06 ES,1
81,R06,1291,8885,NA,6,3,1.81371792060176,663.820758940243,366,27.8.b,R06 ES,1
81,R06,1292,8889,NA,6,1,1.10664110725321,405.030645254674,366,27.8.b,R06 ES,1
81,R06,1292,8889,NA,6,2,1.66677637738601,610.04015412328,366,27.8.b,R06 ES,1
81,R06,1293,8891,NA,6,1,1.32050825230044,491.229069855762,372,27.8.b,R06 ES,1
81,R06,1293,8891,NA,6,2,1.68625753237035,627.28780204177,372,27.8.b,R06 ES,1
81,R06,1294,8897,NA,6,1,1.53780775898479,553.610793234525,360,27.8.b,R06 ES,1
81,R06,1295,8899,NA,6,1,1.42492351180237,530.07154639048,372,27.8.b,R06 ES,1
81,R06,1296,8902,NA,6,1,1.38318521886872,506.245790105952,366,27.8.b,R06 ES,1
81,R06,1297,8905,NA,6,1,0.996035553155041,364.549012454745,366,27.8.b,R06 ES,1
81,R06,1297,8905,NA,6,2,1.37917196790581,504.776940253528,366,27.8.b,R06 ES,1
81,R06,1259,8910,NA,6,1,1.3619606463715,498.477596571969,366,27.8.b,R06 ES,1
81,R06,1260,8912,NA,6,1,1.10853589337258,403.507065187618,364,27.8.b,R06 ES,1
81,R06,1260,8912,NA,6,2,1.54552162550999,562.569871685636,364,27.8.b,R06 ES,1
81,R06,1261,8915,NA,6,1,1.42838292002794,514.21785121006,360,27.8.b,R06 ES,1
81,R06,1262,8917,NA,6,1,1.30841162656491,478.878655322759,366,27.8.b,R06 ES,1
81,R06,1263,8920,NA,6,1,1.14836468305915,413.411285901294,360,27.8.b,R06 ES,1
81,R06,1263,8920,NA,6,2,1.48044061287865,532.958620636313,360,27.8.b,R06 ES,1
81,R06,1264,8922,NA,6,1,1.29660558056407,474.55764248645,366,27.8.b,R06 ES,1
81,R06,1265,8924,NA,6,1,0.857656780416579,319.048322314967,372,27.8.b,R06 ES,1
81,R06,1265,8924,NA,6,2,1.16940675573931,435.019313135022,372,27.8.b,R06 ES,1
81,R06,1266,8926,NA,6,1,1.00052778714301,360.190003371483,360,27.8.b,R06 ES,1
81,R06,1266,8926,NA,6,2,1.46434179677971,527.163046840696,360,27.8.b,R06 ES,1
81,R06,1267,8928,NA,6,1,1.02749984871073,376.064944628125,366,27.8.b,R06 ES,1
81,R06,1267,8928,NA,6,2,1.46581798027576,536.489380780928,366,27.8.b,R06 ES,1
81,R06,1268,8930,NA,6,1,1.2440812746164,455.333746509601,366,27.8.b,R06 ES,1
81,R06,1269,8932,NA,6,1,1.31360513773161,480.779480409768,366,27.8.b,R06 ES,1
81,R06,1271,8936,NA,6,1,1.17783012474653,424.018844908751,360,27.8.b,R06 ES,1
81,R06,1274,8942,NA,6,1,1.25370236482626,458.85506552641,366,27.8.b,R06 ES,1
81,R06,1276,8946,NA,6,1,1.0205014394366,373.503526833796,366,27.8.b,R06 ES,1
81,R06,1276,8946,NA,6,2,1.36320977088909,498.934776145409,366,27.8.b,R06 ES,1
81,R18,1275,15811,NA,18,1,0.993216819631769,369.476656903018,372,27.8.b,R18 IT,1
81,R18,1274,15809,NA,18,2,1.28932181469025,471.891784176632,366,27.8.b,R18 IT,1
81,R18,1274,15809,NA,18,1,1.0401513815462,380.69540564591,366,27.8.b,R18 IT,1
81,R18,1274,15809,NA,18,3,1.43981552915617,526.97248367116,366,27.8.b,R18 IT,1
81,R18,1272,15801,NA,18,1,1.05664297063397,393.071185075837,372,27.8.b,R18 IT,1
81,R18,1273,15806,NA,18,1,1.07187972368411,398.73925721049,372,27.8.b,R18 IT,1
81,R18,1269,15788,NA,18,1,0.986353859133148,361.005512442732,366,27.8.b,R18 IT,1
81,R18,1269,15788,NA,18,2,1.32831818947609,486.16445734825,366,27.8.b,R18 IT,1
81,R18,1269,15788,NA,18,3,1.49729003910491,548.008154312398,366,27.8.b,R18 IT,1
81,R18,1270,15792,NA,18,1,1.21140701904496,431.260898780005,356,27.8.b,R18 IT,1
81,R18,1271,15796,NA,18,2,1.41673440428916,510.024385544098,360,27.8.b,R18 IT,1
81,R18,1271,15796,NA,18,1,1.17227479958213,422.018927849567,360,27.8.b,R18 IT,1
81,R18,1276,15813,NA,18,1,1.05766275327602,387.104567699024,366,27.8.b,R18 IT,1
81,R18,1276,15813,NA,18,3,1.37464510327042,503.120107796972,366,27.8.b,R18 IT,1
81,R18,1276,15813,NA,18,2,1.23203399009181,450.924440373601,366,27.8.b,R18 IT,1
81,R18,1277,15815,NA,18,1,1.07046224401628,398.211954774055,372,27.8.b,R18 IT,1
81,R18,1258,15817,NA,18,1,1.12447515399595,411.557906362518,366,27.8.b,R18 IT,1
81,R18,1258,15817,NA,18,2,1.37833013041009,504.468827730093,366,27.8.b,R18 IT,1
81,R18,1268,15778,NA,18,1,0.963474116223289,352.631526537724,366,27.8.b,R18 IT,1
81,R18,1268,15778,NA,18,2,1.25526153312223,459.425721122735,366,27.8.b,R18 IT,1
81,R18,1268,15778,NA,18,3,1.42301693263829,520.824197345615,366,27.8.b,R18 IT,1
81,R18,1267,15774,NA,18,1,1.07229208868101,392.45890445725,366,27.8.b,R18 IT,1
81,R18,1267,15774,NA,18,2,1.48710698001447,544.281154685295,366,27.8.b,R18 IT,1
81,R18,1267,15774,NA,18,3,1.61828227721272,592.291313459855,366,27.8.b,R18 IT,1
81,R18,1266,16025,NA,18,1,1.0128379660558,364.62166778009,360,27.8.b,R18 IT,1
81,R18,1266,16025,NA,18,3,1.46786810265629,528.432516956263,360,27.8.b,R18 IT,1
81,R18,1266,16025,NA,18,2,1.24474497087416,448.108189514696,360,27.8.b,R18 IT,1
81,R18,1265,15761,NA,18,1,0.857656780416579,319.048322314967,372,27.8.b,R18 IT,1
81,R18,1265,15761,NA,18,2,1.17509998062002,437.137192790646,372,27.8.b,R18 IT,1
81,R18,1264,15743,NA,18,1,0.924531129270435,338.378393312979,366,27.8.b,R18 IT,1
81,R18,1264,15743,NA,18,2,1.27084718268719,465.130068863511,366,27.8.b,R18 IT,1
81,R18,1264,15743,NA,18,3,1.44816444889308,530.028188294867,366,27.8.b,R18 IT,1
81,R18,1263,15739,NA,18,1,1.1308004916078,407.088176978808,360,27.8.b,R18 IT,1
81,R18,1263,15739,NA,18,3,1.45940115360003,525.384415296009,360,27.8.b,R18 IT,1
81,R18,1263,15739,NA,18,4,1.62809253245898,586.113311685231,360,27.8.b,R18 IT,1
81,R18,1263,15739,NA,18,2,1.30827396619243,470.978627829273,360,27.8.b,R18 IT,1
81,R18,1262,15733,NA,18,1,1.01288014548102,370.714133246055,366,27.8.b,R18 IT,1
81,R18,1262,15733,NA,18,2,1.28659516619997,470.893830829187,366,27.8.b,R18 IT,1
81,R18,1262,15733,NA,18,3,1.46452675076989,536.016790781781,366,27.8.b,R18 IT,1
81,R18,1260,15671,NA,18,1,1.0946340024562,398.446776894055,364,27.8.b,R18 IT,1
81,R18,1260,15671,NA,18,2,1.57158433985418,572.056699706923,364,27.8.b,R18 IT,1
81,R18,1261,15678,NA,18,1,0.989301759391474,356.148633380931,360,27.8.b,R18 IT,1
81,R18,1261,15678,NA,18,2,1.45126549099316,522.455576757538,360,27.8.b,R18 IT,1
81,R18,1261,15678,NA,18,3,1.63267367736731,587.76252385223,360,27.8.b,R18 IT,1
81,R18,1259,15660,NA,18,1,0.906564139758713,331.802475151689,366,27.8.b,R18 IT,1
81,R18,1259,15660,NA,18,2,1.33865550516659,489.947914890974,366,27.8.b,R18 IT,1
81,R18,1259,15660,NA,18,3,1.53049613068566,560.161583830951,366,27.8.b,R18 IT,1
81,R18,1297,15699,NA,18,1,1.01240463155994,370.54009515094,366,27.8.b,R18 IT,1
81,R18,1297,15699,NA,18,2,1.40372558551317,513.76356429782,366,27.8.b,R18 IT,1
81,R18,1296,15642,NA,18,1,1.02028238317613,373.423352242465,366,27.8.b,R18 IT,1
81,R18,1296,15642,NA,18,2,1.40762312026216,515.190062015952,366,27.8.b,R18 IT,1
81,R18,1294,15633,NA,18,1,1.28188295878801,461.477865163684,360,27.8.b,R18 IT,1
81,R18,1294,15633,NA,18,3,1.54058254179929,554.609715047744,360,27.8.b,R18 IT,1
81,R18,1294,15633,NA,18,4,1.72687985912843,621.676749286235,360,27.8.b,R18 IT,1
81,R18,1294,15633,NA,18,2,1.44043244797217,518.555681269983,360,27.8.b,R18 IT,1
81,R18,1295,15638,NA,18,1,1.19707886073404,445.313336193062,372,27.8.b,R18 IT,1
81,R18,1295,15638,NA,18,2,1.41642405951857,526.909750140908,372,27.8.b,R18 IT,1
81,R18,1295,15638,NA,18,3,1.54823973224564,575.94518039538,372,27.8.b,R18 IT,1
81,R18,1293,15626,NA,18,1,1.34737748806977,501.224425561955,372,27.8.b,R18 IT,1
81,R18,1293,15626,NA,18,2,1.5436867459894,574.251469508055,372,27.8.b,R18 IT,1
81,R18,1293,15626,NA,18,3,1.76157331092622,655.305271664556,372,27.8.b,R18 IT,1
81,R18,1292,15614,NA,18,1,1.07655748827248,394.020040707728,366,27.8.b,R18 IT,1
81,R18,1292,15614,NA,18,2,1.48642914217892,544.033066037485,366,27.8.b,R18 IT,1
81,R18,1292,15614,NA,18,3,1.58754647064847,581.042008257341,366,27.8.b,R18 IT,1
81,R18,1292,15614,NA,18,4,1.69136496913214,619.039578702364,366,27.8.b,R18 IT,1
81,R18,1291,15609,NA,18,1,1.29401166159676,473.608268144416,366,27.8.b,R18 IT,1
81,R18,1291,15609,NA,18,2,1.67700315665623,613.78315533618,366,27.8.b,R18 IT,1
81,R18,1291,15609,NA,18,3,1.81371792060176,663.820758940243,366,27.8.b,R18 IT,1
81,R18,1290,15603,NA,18,1,1.18563318737703,441.055545704255,372,27.8.b,R18 IT,1
81,R18,1290,15603,NA,18,2,1.32275544282724,492.065024731732,372,27.8.b,R18 IT,1
81,R18,1290,15603,NA,18,3,1.41951718535248,528.060392951122,372,27.8.b,R18 IT,1
81,R18,1290,15603,NA,18,4,1.50825856954007,561.072187868905,372,27.8.b,R18 IT,1
81,R18,1287,15559,NA,18,1,1.26663076486862,463.586859941916,366,27.8.b,R18 IT,1
81,R18,1287,15559,NA,18,2,1.46221547633825,535.1708643398,366,27.8.b,R18 IT,1
81,R18,1287,15559,NA,18,3,1.56030999946438,571.073459803964,366,27.8.b,R18 IT,1
81,R18,1288,15565,NA,18,1,0.986673986704602,355.202635213657,360,27.8.b,R18 IT,1
81,R18,1288,15565,NA,18,2,1.15620947862252,416.235412304108,360,27.8.b,R18 IT,1
81,R18,1288,15565,NA,18,3,1.26179924603802,454.247728573688,360,27.8.b,R18 IT,1
81,R18,1288,15565,NA,18,4,1.37849409156367,496.257872962922,360,27.8.b,R18 IT,1
81,R18,1288,15565,NA,18,5,1.50360927104098,541.299337574753,360,27.8.b,R18 IT,1
81,R18,1289,16024,NA,18,1,0.82614831598893,307.327173547882,372,27.8.b,R18 IT,1
81,R18,1289,16024,NA,18,2,1.16259915161241,432.486884399815,372,27.8.b,R18 IT,1
81,R18,1289,16024,NA,18,4,1.46659926373673,545.574926110062,372,27.8.b,R18 IT,1
81,R18,1289,16024,NA,18,3,1.30985428712648,487.265794811051,372,27.8.b,R18 IT,1
81,R18,1286,15552,NA,18,1,1.20876550429815,442.408174573123,366,27.8.b,R18 IT,1
81,R18,1286,15552,NA,18,2,1.52599966590644,558.515877721758,366,27.8.b,R18 IT,1
81,R18,1286,15552,NA,18,3,1.7201618014225,629.579219320634,366,27.8.b,R18 IT,1
81,R18,1286,15552,NA,18,4,1.82139589293713,666.630896814988,366,27.8.b,R18 IT,1
81,R18,1286,15552,NA,18,5,1.91705367876075,701.641646426436,366,27.8.b,R18 IT,1
81,R18,1284,15538,NA,18,1,1.04847537673491,383.741987884976,366,27.8.b,R18 IT,1
81,R18,1284,15538,NA,18,2,1.24263748353767,454.805318974786,366,27.8.b,R18 IT,1
81,R18,1284,15538,NA,18,3,1.41546113009933,518.058773616354,366,27.8.b,R18 IT,1
81,R18,1284,15538,NA,18,4,1.50293093569658,550.072722464948,366,27.8.b,R18 IT,1
81,R18,1285,15545,NA,18,1,0.905578694796838,336.875274464424,372,27.8.b,R18 IT,1
